date,pub_airlines,pub_code,geo_summ,geo_region,type,price,terminal,boarding_area,pax_count
2005-09-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,95008
2005-09-30,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,3581
2005-09-30,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,3457
2005-09-30,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,3686
2005-09-30,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,3592
2005-09-30,TACA,TA,International,Central America,Deplaned,Full Service,International,G,3790
2005-09-30,TACA,TA,International,Central America,Enplaned,Full Service,International,G,3529
2005-09-30,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,A,35942
2005-09-30,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,A,36632
2005-09-30,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,B,34782
2005-09-30,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,B,34761
2005-09-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 1,B,50133
2005-09-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 1,B,49094
2005-09-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,E,50351
2006-08-31,Ameriflight,A8,Domestic,US,Enplaned,Full Service,Other,Other,7
2005-09-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,E,24678
2005-09-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,E,50235
2005-09-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,E,23767
2005-09-30,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,E,483
2005-09-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,357533
2005-09-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,360563
2005-09-30,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,F,8271
2005-09-30,United Airlines,UA,International,Asia,Deplaned,Full Service,International,G,63027
2005-09-30,United Airlines,UA,International,Asia,Enplaned,Full Service,International,G,62403
2005-09-30,United Airlines,UA,International,Asia,Thru / Transit,Full Service,International,G,3163
2005-09-30,United Airlines,UA,International,Australia / Oceania,Deplaned,Full Service,International,G,8048
2005-09-30,United Airlines,UA,International,Australia / Oceania,Enplaned,Full Service,International,G,7750
2005-09-30,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Full Service,International,G,1264
2005-09-30,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,12095
2005-09-30,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,10220
2005-09-30,United Airlines,UA,International,Canada,Thru / Transit,Full Service,Terminal 3,F,10
2005-09-30,United Airlines,UA,International,Europe,Deplaned,Full Service,International,G,28093
2005-09-30,United Airlines,UA,International,Europe,Enplaned,Full Service,International,G,29928
2005-09-30,United Airlines,UA,International,Europe,Thru / Transit,Full Service,International,G,759
2005-09-30,United Airlines,UA,International,Mexico,Deplaned,Full Service,International,G,5191
2005-09-30,United Airlines,UA,International,Mexico,Enplaned,Full Service,International,G,5123
2005-09-30,United Airlines,UA,International,Mexico,Thru / Transit,Full Service,International,G,96
2005-09-30,Virgin Atlantic,VS,International,Europe,Deplaned,Full Service,International,A,11084
2005-09-30,Virgin Atlantic,VS,International,Europe,Enplaned,Full Service,International,A,11623
2005-09-30,WestJet Airlines,WS,International,Canada,Deplaned,Low Fare,International,A,2050
2005-09-30,WestJet Airlines,WS,International,Canada,Enplaned,Low Fare,International,A,1997
2005-10-31,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,17698
2005-10-31,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,19983
2005-10-31,ATA Airlines,TZ,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,5754
2005-10-31,Air Canada,AC,International,Canada,Deplaned,Full Service,Terminal 1,B,22176
2005-10-31,Air Canada,AC,International,Canada,Enplaned,Full Service,Terminal 1,B,22780
2005-10-31,Air China,CA,International,Asia,Deplaned,Full Service,International,G,4329
2005-10-31,Air China,CA,International,Asia,Enplaned,Full Service,International,G,4715
2005-10-31,Air France,AF,International,Europe,Deplaned,Full Service,International,A,10515
2005-10-31,Air France,AF,International,Europe,Enplaned,Full Service,International,A,10796
2005-10-31,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Full Service,International,G,3178
2005-10-31,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Full Service,International,G,4766
2005-10-31,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,International,A,6680
2005-10-31,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,International,A,6999
2005-10-31,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,International,A,29388
2005-10-31,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,International,A,33214
2005-10-31,Alaska Airlines,AS,Domestic,US,Thru / Transit,Full Service,International,A,4159
2005-10-31,Alaska Airlines,AS,International,Canada,Deplaned,Full Service,International,A,5168
2005-10-31,Alaska Airlines,AS,International,Canada,Enplaned,Full Service,International,A,6093
2005-10-31,Alaska Airlines,AS,International,Canada,Thru / Transit,Full Service,International,A,793
2005-10-31,Alaska Airlines,AS,International,Mexico,Deplaned,Full Service,International,A,5940
2005-10-31,Alaska Airlines,AS,International,Mexico,Enplaned,Full Service,International,A,9998
2005-10-31,Alaska Airlines,AS,International,Mexico,Thru / Transit,Full Service,International,A,2773
2005-10-31,All Nippon Airways,NH,International,Asia,Deplaned,Full Service,International,G,5669
2005-10-31,All Nippon Airways,NH,International,Asia,Enplaned,Full Service,International,G,6001
2005-10-31,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 3,E,138090
2005-10-31,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 3,E,138552
2005-10-31,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 3,E,4669
2005-10-31,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 3,E,4524
2005-10-31,Asiana Airlines,OZ,International,Asia,Deplaned,Full Service,International,A,4674
2005-10-31,Asiana Airlines,OZ,International,Asia,Enplaned,Full Service,International,A,5409
2005-10-31,British Airways,BA,International,Europe,Deplaned,Full Service,International,A,19453
2005-10-31,British Airways,BA,International,Europe,Enplaned,Full Service,International,A,18988
2005-10-31,Cathay Pacific,CX,International,Asia,Deplaned,Full Service,International,A,9571
2005-10-31,Cathay Pacific,CX,International,Asia,Enplaned,Full Service,International,A,11106
2005-10-31,China Airlines,CI,International,Asia,Deplaned,Full Service,International,A,8919
2005-10-31,China Airlines,CI,International,Asia,Enplaned,Full Service,International,A,10254
2005-10-31,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,21516
2005-10-31,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,62701
2005-10-31,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,20904
2005-10-31,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,63704
2005-10-31,EVA Airways,BR,International,Asia,Deplaned,Full Service,International,G,10122
2005-10-31,EVA Airways,BR,International,Asia,Enplaned,Full Service,International,G,11311
2005-10-31,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,12585
2005-10-31,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,12490
2005-10-31,Hawaiian Airlines,HA,Domestic,US,Deplaned,Full Service,Terminal 1,C,7556
2005-10-31,Hawaiian Airlines,HA,Domestic,US,Enplaned,Full Service,Terminal 1,C,6962
2005-10-31,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,4470
2005-10-31,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,4096
2005-10-31,Icelandair,FI,International,Europe,Deplaned,Full Service,International,A,809
2005-10-31,Icelandair,FI,International,Europe,Enplaned,Full Service,International,A,975
2005-10-31,Independence Air,DH,Domestic,US,Deplaned,Low Fare,International,A,4550
2005-10-31,Independence Air,DH,Domestic,US,Enplaned,Low Fare,International,A,4446
2005-10-31,Japan Airlines,JL,International,Asia,Deplaned,Full Service,International,A,7147
2005-10-31,Japan Airlines,JL,International,Asia,Enplaned,Full Service,International,A,7924
2005-10-31,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Full Service,International,A,9383
2005-10-31,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Full Service,International,A,9113
2005-10-31,Korean Air Lines,KE,International,Asia,Deplaned,Full Service,International,A,4115
2005-10-31,Korean Air Lines,KE,International,Asia,Enplaned,Full Service,International,A,3812
2005-10-31,Lufthansa German Airlines,LH,International,Europe,Deplaned,Full Service,International,G,20840
2005-10-31,Lufthansa German Airlines,LH,International,Europe,Enplaned,Full Service,International,G,19478
2005-10-31,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,B,1502
2005-10-31,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,B,1735
2005-10-31,Mexicana Airlines,MX,International,Mexico,Deplaned,Full Service,International,G,5011
2005-10-31,Mexicana Airlines,MX,International,Mexico,Enplaned,Full Service,International,G,7101
2005-10-31,Miami Air International,GL,International,Canada,Deplaned,Full Service,International,A,28
2005-10-31,Midwest Airlines,YX,Domestic,US,Deplaned,Full Service,Terminal 1,A,1594
2005-10-31,Midwest Airlines,YX,Domestic,US,Enplaned,Full Service,Terminal 1,A,2984
2005-10-31,Northwest Airlines,NW,Domestic,US,Deplaned,Full Service,Terminal 1,C,46907
2005-10-31,Northwest Airlines,NW,Domestic,US,Enplaned,Full Service,Terminal 1,C,48977
2005-10-31,Northwest Airlines,NW,International,Asia,Deplaned,Full Service,International,A,6229
2005-10-31,Northwest Airlines,NW,International,Asia,Enplaned,Full Service,International,A,6559
2005-10-31,Philippine Airlines,PR,International,Asia,Deplaned,Full Service,International,A,11573
2005-10-31,Philippine Airlines,PR,International,Asia,Enplaned,Full Service,International,A,10360
2005-10-31,Singapore Airlines,SQ,International,Asia,Deplaned,Full Service,International,G,14694
2005-10-31,Singapore Airlines,SQ,International,Asia,Enplaned,Full Service,International,G,17250
2005-10-31,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,6658
2005-10-31,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,6553
2005-10-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,102254
2005-10-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,101134
2005-10-31,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,3719
2005-10-31,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,3508
2005-10-31,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,3508
2005-10-31,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,3448
2005-10-31,TACA,TA,International,Central America,Deplaned,Full Service,International,G,3527
2005-10-31,TACA,TA,International,Central America,Enplaned,Full Service,International,G,4037
2005-10-31,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,A,38737
2005-10-31,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,A,37680
2005-10-31,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,B,36058
2005-10-31,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,B,34562
2005-10-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 1,B,52157
2005-10-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 1,B,52204
2005-10-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,E,56427
2005-10-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,E,24678
2005-10-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,E,56155
2005-10-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,E,23767
2005-10-31,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,E,483
2005-10-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,355551
2005-10-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,355445
2005-10-31,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,F,8271
2005-10-31,United Airlines,UA,International,Asia,Deplaned,Full Service,International,G,63128
2005-10-31,United Airlines,UA,International,Asia,Enplaned,Full Service,International,G,68237
2005-10-31,United Airlines,UA,International,Asia,Thru / Transit,Full Service,International,G,3354
2005-10-31,United Airlines,UA,International,Australia / Oceania,Deplaned,Full Service,International,G,6280
2005-10-31,United Airlines,UA,International,Australia / Oceania,Enplaned,Full Service,International,G,9056
2005-10-31,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Full Service,International,G,1046
2005-10-31,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,10103
2005-10-31,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,8022
2005-10-31,United Airlines,UA,International,Canada,Thru / Transit,Full Service,Terminal 3,F,40
2005-10-31,United Airlines,UA,International,Europe,Deplaned,Full Service,International,G,27617
2005-10-31,United Airlines,UA,International,Europe,Enplaned,Full Service,International,G,26955
2005-10-31,United Airlines,UA,International,Europe,Thru / Transit,Full Service,International,G,862
2005-10-31,United Airlines,UA,International,Mexico,Deplaned,Full Service,International,G,7347
2005-10-31,United Airlines,UA,International,Mexico,Enplaned,Full Service,International,G,8491
2005-10-31,United Airlines,UA,International,Mexico,Thru / Transit,Full Service,International,G,230
2005-10-31,Virgin Atlantic,VS,International,Europe,Deplaned,Full Service,International,A,9604
2005-10-31,Virgin Atlantic,VS,International,Europe,Enplaned,Full Service,International,A,9751
2005-10-31,WestJet Airlines,WS,International,Canada,Deplaned,Low Fare,International,A,1326
2005-10-31,WestJet Airlines,WS,International,Canada,Enplaned,Low Fare,International,A,1458
2005-11-30,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,16855
2005-11-30,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,17376
2005-11-30,ATA Airlines,TZ,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,2911
2005-11-30,ATA Airlines,TZ,International,Canada,Deplaned,Low Fare,International,A,284
2005-11-30,ATA Airlines,TZ,International,Canada,Enplaned,Low Fare,International,A,284
2005-11-30,Air Canada,AC,International,Canada,Deplaned,Full Service,Terminal 1,B,18143
2005-11-30,Air Canada,AC,International,Canada,Enplaned,Full Service,Terminal 1,B,18144
2005-11-30,Air China,CA,International,Asia,Deplaned,Full Service,International,G,4550
2005-11-30,Air China,CA,International,Asia,Enplaned,Full Service,International,G,4149
2005-11-30,Air France,AF,International,Europe,Deplaned,Full Service,International,A,7121
2005-11-30,Air France,AF,International,Europe,Enplaned,Full Service,International,A,7574
2005-11-30,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Full Service,International,G,4085
2005-11-30,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Full Service,International,G,4583
2005-11-30,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,International,A,5892
2005-11-30,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,International,A,5929
2005-11-30,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,International,A,31136
2005-11-30,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,International,A,34920
2005-11-30,Alaska Airlines,AS,Domestic,US,Thru / Transit,Full Service,International,A,3923
2005-11-30,Alaska Airlines,AS,International,Canada,Deplaned,Full Service,International,A,5921
2005-11-30,Alaska Airlines,AS,International,Canada,Enplaned,Full Service,International,A,5889
2005-11-30,Alaska Airlines,AS,International,Canada,Thru / Transit,Full Service,International,A,269
2005-11-30,Alaska Airlines,AS,International,Mexico,Deplaned,Full Service,International,A,10845
2005-11-30,Alaska Airlines,AS,International,Mexico,Enplaned,Full Service,International,A,12576
2005-11-30,Alaska Airlines,AS,International,Mexico,Thru / Transit,Full Service,International,A,1253
2005-11-30,All Nippon Airways,NH,International,Asia,Deplaned,Full Service,International,G,5481
2005-11-30,All Nippon Airways,NH,International,Asia,Enplaned,Full Service,International,G,5304
2005-11-30,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 3,E,132066
2005-11-30,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 3,E,135008
2005-11-30,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 3,E,4390
2005-11-30,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 3,E,4409
2005-11-30,Asiana Airlines,OZ,International,Asia,Deplaned,Full Service,International,A,4814
